win_id,file,i0,i1,t0,t1,fs,y_defect,y_type,severity,confidence,notes,rpm,Z,dmm,Dmm,theta
current_17.csv:150400:153600,current_17.csv,150400,153600,47.0,48.0,3200,0,normal,3.286396928976574,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_17.csv:171200:174400,current_17.csv,171200,174400,53.5,54.5,3200,0,normal,2.661690492065651,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_17.csv:43200:46400,current_17.csv,43200,46400,13.5,14.5,3200,0,normal,1.7212942750498652,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_17.csv:155200:158400,current_17.csv,155200,158400,48.5,49.5,3200,0,normal,0.6352579938601948,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_17.csv:4800:8000,current_17.csv,4800,8000,1.5,2.5,3200,1,FTF,6.384933764382581,1.0,auto-FTF score=0.157,1770.0,9,7.94,38.5,0
current_17.csv:75200:78400,current_17.csv,75200,78400,23.5,24.5,3200,1,FTF,7.173269453730959,1.0,auto-FTF score=0.142,1770.0,9,7.94,38.5,0
current_17.csv:54400:57600,current_17.csv,54400,57600,17.0,18.0,3200,1,FTF,1.5419455777564983,1.0,auto-FTF score=0.139,1770.0,9,7.94,38.5,0
current_17.csv:166400:169600,current_17.csv,166400,169600,52.0,53.0,3200,1,FTF,3.0437503520962563,1.0,auto-FTF score=0.134,1770.0,9,7.94,38.5,0
current_17.csv:180800:184000,current_17.csv,180800,184000,56.5,57.5,3200,1,FTF,4.148561946246308,1.0,auto-FTF score=0.130,1770.0,9,7.94,38.5,0
current_17.csv:60800:64000,current_17.csv,60800,64000,19.0,20.0,3200,1,FTF,4.318984758741839,1.0,auto-FTF score=0.125,1770.0,9,7.94,38.5,0
current_17.csv:152000:155200,current_17.csv,152000,155200,47.5,48.5,3200,1,FTF,4.654018885524009,1.0,auto-FTF score=0.124,1770.0,9,7.94,38.5,0
current_17.csv:40000:43200,current_17.csv,40000,43200,12.5,13.5,3200,1,FTF,11.353804443074344,1.0,auto-FTF score=0.123,1770.0,9,7.94,38.5,0
current_17.csv:187200:190400,current_17.csv,187200,190400,58.5,59.5,3200,1,FTF,1.7395974253519029,1.0,auto-FTF score=0.121,1770.0,9,7.94,38.5,0
current_17.csv:124800:128000,current_17.csv,124800,128000,39.0,40.0,3200,1,FTF,2.3744346938784044,1.0,auto-FTF score=0.118,1770.0,9,7.94,38.5,0
current_18.csv:195200:198400,current_18.csv,195200,198400,61.0,62.0,3200,0,normal,0.663120735129233,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_18.csv:102400:105600,current_18.csv,102400,105600,32.0,33.0,3200,0,normal,3.186296991906818,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_18.csv:259200:262400,current_18.csv,259200,262400,81.0,82.0,3200,0,normal,0.9731702340512476,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_18.csv:217600:220800,current_18.csv,217600,220800,68.0,69.0,3200,0,normal,1.376843022890682,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_18.csv:227200:230400,current_18.csv,227200,230400,71.0,72.0,3200,0,normal,0.2658157627186617,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_18.csv:188800:192000,current_18.csv,188800,192000,59.0,60.0,3200,0,normal,1.424773036852138,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_18.csv:228800:232000,current_18.csv,228800,232000,71.5,72.5,3200,0,normal,1.3506260871746618,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_18.csv:232000:235200,current_18.csv,232000,235200,72.5,73.5,3200,0,normal,1.8715219757521344,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_18.csv:198400:201600,current_18.csv,198400,201600,62.0,63.0,3200,0,normal,0.7879868624813967,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_18.csv:212800:216000,current_18.csv,212800,216000,66.5,67.5,3200,0,normal,0.4541270939778803,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_18.csv:129600:132800,current_18.csv,129600,132800,40.5,41.5,3200,0,normal,0.6225813082249577,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_18.csv:272000:275200,current_18.csv,272000,275200,85.0,86.0,3200,0,normal,1.0467004616375954,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_18.csv:172800:176000,current_18.csv,172800,176000,54.0,55.0,3200,0,normal,1.1374858377478445,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_18.csv:235200:238400,current_18.csv,235200,238400,73.5,74.5,3200,0,normal,2.33902771599182,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_18.csv:291200:294400,current_18.csv,291200,294400,91.0,92.0,3200,0,normal,1.1033348079003744,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_18.csv:179200:182400,current_18.csv,179200,182400,56.0,57.0,3200,1,FTF,3.9622148427167434,1.0,auto-FTF score=0.137,1770.0,9,7.94,38.5,0
current_18.csv:147200:150400,current_18.csv,147200,150400,46.0,47.0,3200,1,FTF,3.817046209898315,1.0,auto-FTF score=0.137,1770.0,9,7.94,38.5,0
current_18.csv:208000:211200,current_18.csv,208000,211200,65.0,66.0,3200,1,FTF,4.500500812672568,1.0,auto-FTF score=0.131,1770.0,9,7.94,38.5,0
current_18.csv:214400:217600,current_18.csv,214400,217600,67.0,68.0,3200,1,FTF,6.630411822603233,1.0,auto-FTF score=0.120,1770.0,9,7.94,38.5,0
current_18.csv:128000:131200,current_18.csv,128000,131200,40.0,41.0,3200,1,FTF,3.228481480180839,1.0,auto-FTF score=0.120,1770.0,9,7.94,38.5,0
current_18.csv:6400:9600,current_18.csv,6400,9600,2.0,3.0,3200,1,FTF,11.788897039655843,1.0,auto-FTF score=0.115,1770.0,9,7.94,38.5,0
current_18.csv:236800:240000,current_18.csv,236800,240000,74.0,75.0,3200,1,FTF,7.433397234297969,1.0,auto-FTF score=0.114,1770.0,9,7.94,38.5,0
current_18.csv:185600:188800,current_18.csv,185600,188800,58.0,59.0,3200,1,FTF,6.323467887480625,1.0,auto-FTF score=0.113,1770.0,9,7.94,38.5,0
current_18.csv:38400:41600,current_18.csv,38400,41600,12.0,13.0,3200,1,FTF,7.839963241304578,1.0,auto-FTF score=0.110,1770.0,9,7.94,38.5,0
current_18.csv:177600:180800,current_18.csv,177600,180800,55.5,56.5,3200,1,FTF,7.603246102628764,1.0,auto-FTF score=0.106,1770.0,9,7.94,38.5,0
current_19.csv:32000:35200,current_19.csv,32000,35200,10.0,11.0,3200,0,normal,0.3170107240447627,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_19.csv:169600:172800,current_19.csv,169600,172800,53.0,54.0,3200,0,normal,0.1213477962810873,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_19.csv:56000:59200,current_19.csv,56000,59200,17.5,18.5,3200,0,normal,1.001774980863943,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_19.csv:136000:139200,current_19.csv,136000,139200,42.5,43.5,3200,0,normal,0.4341563871960942,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_19.csv:100800:104000,current_19.csv,100800,104000,31.5,32.5,3200,0,normal,0.3594530300089713,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_19.csv:150400:153600,current_19.csv,150400,153600,47.0,48.0,3200,0,normal,2.3062602362690106,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_19.csv:148800:152000,current_19.csv,148800,152000,46.5,47.5,3200,0,normal,0.1994475161864699,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_19.csv:80000:83200,current_19.csv,80000,83200,25.0,26.0,3200,0,normal,0.1662281387960766,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_19.csv:139200:142400,current_19.csv,139200,142400,43.5,44.5,3200,0,normal,0.8739837333909465,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_19.csv:155200:158400,current_19.csv,155200,158400,48.5,49.5,3200,0,normal,1.0244299875064362,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_19.csv:112000:115200,current_19.csv,112000,115200,35.0,36.0,3200,0,normal,0.8063150004279581,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_19.csv:70400:73600,current_19.csv,70400,73600,22.0,23.0,3200,0,normal,0.3911935962230404,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_19.csv:73600:76800,current_19.csv,73600,76800,23.0,24.0,3200,0,normal,0.5085811003176707,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_19.csv:44800:48000,current_19.csv,44800,48000,14.0,15.0,3200,1,FTF,3.0305286451415347,1.0,auto-FTF score=0.087,1770.0,9,7.94,38.5,0
current_19.csv:72000:75200,current_19.csv,72000,75200,22.5,23.5,3200,1,FTF,2.9979032044863887,1.0,auto-FTF score=0.070,1770.0,9,7.94,38.5,0
current_19.csv:174400:177600,current_19.csv,174400,177600,54.5,55.5,3200,1,FTF,1.9772965142557055,1.0,auto-FTF score=0.068,1770.0,9,7.94,38.5,0
current_19.csv:17600:20800,current_19.csv,17600,20800,5.5,6.5,3200,1,FTF,0.5474040693457015,1.0,auto-FTF score=0.067,1770.0,9,7.94,38.5,0
current_19.csv:120000:123200,current_19.csv,120000,123200,37.5,38.5,3200,1,FTF,5.670620397188855,1.0,auto-FTF score=0.067,1770.0,9,7.94,38.5,0
current_19.csv:75200:78400,current_19.csv,75200,78400,23.5,24.5,3200,1,FTF,4.292135654636635,1.0,auto-FTF score=0.067,1770.0,9,7.94,38.5,0
current_19.csv:147200:150400,current_19.csv,147200,150400,46.0,47.0,3200,1,FTF,2.182708328475981,1.0,auto-FTF score=0.066,1770.0,9,7.94,38.5,0
current_19.csv:48000:51200,current_19.csv,48000,51200,15.0,16.0,3200,1,FTF,5.11596744737849,1.0,auto-FTF score=0.065,1770.0,9,7.94,38.5,0
current_19.csv:102400:105600,current_19.csv,102400,105600,32.0,33.0,3200,1,FTF,2.1718685381812146,1.0,auto-FTF score=0.063,1770.0,9,7.94,38.5,0
current_19.csv:0:3200,current_19.csv,0,3200,0.0,1.0,3200,1,FTF,1.3388393442572295,1.0,auto-FTF score=0.059,1770.0,9,7.94,38.5,0
current_2.csv:169600:172800,current_2.csv,169600,172800,53.0,54.0,3200,0,normal,1.4643226587190232,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_2.csv:216000:219200,current_2.csv,216000,219200,67.5,68.5,3200,0,normal,0.8168142146495632,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_2.csv:332800:336000,current_2.csv,332800,336000,104.0,105.0,3200,0,normal,2.4972186903426787,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_2.csv:214400:217600,current_2.csv,214400,217600,67.0,68.0,3200,0,normal,1.3853374674900716,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_2.csv:320000:323200,current_2.csv,320000,323200,100.0,101.0,3200,0,normal,3.9224425929495577,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_2.csv:171200:174400,current_2.csv,171200,174400,53.5,54.5,3200,0,normal,3.0480948174438236,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_2.csv:113600:116800,current_2.csv,113600,116800,35.5,36.5,3200,0,normal,0.2932603222453014,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_2.csv:228800:232000,current_2.csv,228800,232000,71.5,72.5,3200,0,normal,0.820059774031794,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_2.csv:108800:112000,current_2.csv,108800,112000,34.0,35.0,3200,0,normal,1.035178763510664,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_2.csv:105600:108800,current_2.csv,105600,108800,33.0,34.0,3200,0,normal,0.7536855636815414,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_2.csv:211200:214400,current_2.csv,211200,214400,66.0,67.0,3200,0,normal,1.7348390318753406,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_2.csv:172800:176000,current_2.csv,172800,176000,54.0,55.0,3200,0,normal,0.9620762349221648,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_2.csv:305600:308800,current_2.csv,305600,308800,95.5,96.5,3200,0,normal,2.330505510350412,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_2.csv:240000:243200,current_2.csv,240000,243200,75.0,76.0,3200,0,normal,2.2107326664668103,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_2.csv:1600:4800,current_2.csv,1600,4800,0.5,1.5,3200,0,normal,1.3144120681280993,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_2.csv:198400:201600,current_2.csv,198400,201600,62.0,63.0,3200,1,FTF,8.097383111080592,1.0,auto-FTF score=0.053,1770.0,9,7.94,38.5,0
current_2.csv:184000:187200,current_2.csv,184000,187200,57.5,58.5,3200,1,FTF,1.9429978680243103,1.0,auto-FTF score=0.050,1770.0,9,7.94,38.5,0
current_2.csv:102400:105600,current_2.csv,102400,105600,32.0,33.0,3200,1,FTF,14.802136005226908,1.0,auto-FTF score=0.047,1770.0,9,7.94,38.5,0
current_2.csv:99200:102400,current_2.csv,99200,102400,31.0,32.0,3200,1,FTF,6.118562531288856,1.0,auto-FTF score=0.041,1770.0,9,7.94,38.5,0
current_2.csv:73600:76800,current_2.csv,73600,76800,23.0,24.0,3200,1,FTF,8.86929854758679,1.0,auto-FTF score=0.040,1770.0,9,7.94,38.5,0
current_2.csv:168000:171200,current_2.csv,168000,171200,52.5,53.5,3200,1,FTF,3.775539191858981,1.0,auto-FTF score=0.039,1770.0,9,7.94,38.5,0
current_2.csv:259200:262400,current_2.csv,259200,262400,81.0,82.0,3200,1,FTF,8.90673297394109,1.0,auto-FTF score=0.039,1770.0,9,7.94,38.5,0
current_2.csv:278400:281600,current_2.csv,278400,281600,87.0,88.0,3200,1,FTF,2.682787589846913,1.0,auto-FTF score=0.037,1770.0,9,7.94,38.5,0
current_2.csv:100800:104000,current_2.csv,100800,104000,31.5,32.5,3200,1,FTF,1.9494762569712576,1.0,auto-FTF score=0.036,1770.0,9,7.94,38.5,0
current_2.csv:84800:88000,current_2.csv,84800,88000,26.5,27.5,3200,1,FTF,3.8714588948800377,1.0,auto-FTF score=0.036,1770.0,9,7.94,38.5,0
current_20.csv:345600:348800,current_20.csv,345600,348800,108.0,109.0,3200,0,normal,1.708924054111851,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_20.csv:132800:136000,current_20.csv,132800,136000,41.5,42.5,3200,0,normal,4.179400984591392,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_20.csv:315200:318400,current_20.csv,315200,318400,98.5,99.5,3200,0,normal,1.9313696243400944,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_20.csv:158400:161600,current_20.csv,158400,161600,49.5,50.5,3200,0,normal,1.0761964135747113,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_20.csv:252800:256000,current_20.csv,252800,256000,79.0,80.0,3200,0,normal,7.8108745387458285,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_20.csv:321600:324800,current_20.csv,321600,324800,100.5,101.5,3200,0,normal,3.160670364856967,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_20.csv:222400:225600,current_20.csv,222400,225600,69.5,70.5,3200,0,normal,1.5916315140958863,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_20.csv:161600:164800,current_20.csv,161600,164800,50.5,51.5,3200,0,normal,1.6934199917102442,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_20.csv:377600:380800,current_20.csv,377600,380800,118.0,119.0,3200,0,normal,1.8377320476748231,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_20.csv:281600:284800,current_20.csv,281600,284800,88.0,89.0,3200,1,FTF,2.7306612889657647,1.0,auto-FTF score=0.041,1770.0,9,7.94,38.5,0
current_20.csv:379200:382400,current_20.csv,379200,382400,118.5,119.5,3200,1,FTF,9.828437716289038,1.0,auto-FTF score=0.049,1770.0,9,7.94,38.5,0
current_20.csv:41600:44800,current_20.csv,41600,44800,13.0,14.0,3200,0,normal,0.7608517857161848,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_20.csv:272000:275200,current_20.csv,272000,275200,85.0,86.0,3200,0,normal,1.030437833650384,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_20.csv:278400:281600,current_20.csv,278400,281600,87.0,88.0,3200,0,normal,2.495761174593087,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_20.csv:248000:251200,current_20.csv,248000,251200,77.5,78.5,3200,0,normal,2.922249320678175,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_20.csv:148800:152000,current_20.csv,148800,152000,46.5,47.5,3200,1,FTF,3.197852857133682,1.0,auto-FTF score=0.054,1770.0,9,7.94,38.5,0
current_20.csv:292800:296000,current_20.csv,292800,296000,91.5,92.5,3200,1,FTF,1.8913191433441152,1.0,auto-FTF score=0.049,1770.0,9,7.94,38.5,0
current_20.csv:192000:195200,current_20.csv,192000,195200,60.0,61.0,3200,1,FTF,6.510920383511841,1.0,auto-FTF score=0.046,1770.0,9,7.94,38.5,0
current_20.csv:203200:206400,current_20.csv,203200,206400,63.5,64.5,3200,1,FTF,3.1272197583364445,1.0,auto-FTF score=0.045,1770.0,9,7.94,38.5,0
current_20.csv:12800:16000,current_20.csv,12800,16000,4.0,5.0,3200,1,FTF,3.99521351943347,1.0,auto-FTF score=0.045,1770.0,9,7.94,38.5,0
current_20.csv:128000:131200,current_20.csv,128000,131200,40.0,41.0,3200,1,FTF,6.012145128273499,1.0,auto-FTF score=0.044,1770.0,9,7.94,38.5,0
current_20.csv:116800:120000,current_20.csv,116800,120000,36.5,37.5,3200,1,FTF,3.707872338203792,1.0,auto-FTF score=0.043,1770.0,9,7.94,38.5,0
current_20.csv:171200:174400,current_20.csv,171200,174400,53.5,54.5,3200,1,FTF,3.3539145149871152,1.0,auto-FTF score=0.041,1770.0,9,7.94,38.5,0
current_21.csv:156800:160000,current_21.csv,156800,160000,49.0,50.0,3200,0,normal,1.5396560981986611,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_21.csv:44800:48000,current_21.csv,44800,48000,14.0,15.0,3200,0,normal,2.4017875665601713,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_21.csv:126400:129600,current_21.csv,126400,129600,39.5,40.5,3200,0,normal,1.3912437645862914,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_21.csv:25600:28800,current_21.csv,25600,28800,8.0,9.0,3200,0,normal,1.4358645767649587,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_21.csv:174400:177600,current_21.csv,174400,177600,54.5,55.5,3200,0,normal,2.137709245280684,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_21.csv:184000:187200,current_21.csv,184000,187200,57.5,58.5,3200,0,normal,1.075592110585129,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_21.csv:83200:86400,current_21.csv,83200,86400,26.0,27.0,3200,0,normal,0.4372521683955491,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_21.csv:139200:142400,current_21.csv,139200,142400,43.5,44.5,3200,0,normal,0.862091260014956,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_21.csv:56000:59200,current_21.csv,56000,59200,17.5,18.5,3200,0,normal,0.4701480726231968,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_21.csv:144000:147200,current_21.csv,144000,147200,45.0,46.0,3200,0,normal,0.8917667141610393,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_21.csv:4800:8000,current_21.csv,4800,8000,1.5,2.5,3200,0,normal,1.4053574330520275,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_21.csv:14400:17600,current_21.csv,14400,17600,4.5,5.5,3200,0,normal,0.4598294296295687,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_21.csv:161600:164800,current_21.csv,161600,164800,50.5,51.5,3200,0,normal,1.4703054551053878,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_21.csv:46400:49600,current_21.csv,46400,49600,14.5,15.5,3200,1,FTF,4.619409865055779,1.0,auto-FTF score=0.163,1770.0,9,7.94,38.5,0
current_21.csv:28800:32000,current_21.csv,28800,32000,9.0,10.0,3200,1,FTF,12.40176858426226,1.0,auto-FTF score=0.150,1770.0,9,7.94,38.5,0
current_21.csv:16000:19200,current_21.csv,16000,19200,5.0,6.0,3200,1,FTF,3.5981355833152255,1.0,auto-FTF score=0.138,1770.0,9,7.94,38.5,0
current_21.csv:89600:92800,current_21.csv,89600,92800,28.0,29.0,3200,1,FTF,3.9987997129720183,1.0,auto-FTF score=0.136,1770.0,9,7.94,38.5,0
current_21.csv:3200:6400,current_21.csv,3200,6400,1.0,2.0,3200,1,FTF,1.9669427042922163,1.0,auto-FTF score=0.133,1770.0,9,7.94,38.5,0
current_21.csv:102400:105600,current_21.csv,102400,105600,32.0,33.0,3200,1,FTF,1.1046974761033526,1.0,auto-FTF score=0.132,1770.0,9,7.94,38.5,0
current_21.csv:150400:153600,current_21.csv,150400,153600,47.0,48.0,3200,1,FTF,7.347417751657397,1.0,auto-FTF score=0.126,1770.0,9,7.94,38.5,0
current_21.csv:59200:62400,current_21.csv,59200,62400,18.5,19.5,3200,1,FTF,1.7641732040276363,1.0,auto-FTF score=0.126,1770.0,9,7.94,38.5,0
current_21.csv:64000:67200,current_21.csv,64000,67200,20.0,21.0,3200,1,FTF,4.081341390671399,1.0,auto-FTF score=0.125,1770.0,9,7.94,38.5,0
current_21.csv:107200:110400,current_21.csv,107200,110400,33.5,34.5,3200,1,FTF,2.3836041204513183,1.0,auto-FTF score=0.124,1770.0,9,7.94,38.5,0
current_22.csv:91200:94400,current_22.csv,91200,94400,28.5,29.5,3200,0,normal,1.286486467052993,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_22.csv:121600:124800,current_22.csv,121600,124800,38.0,39.0,3200,0,normal,0.6464593314563839,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_22.csv:68800:72000,current_22.csv,68800,72000,21.5,22.5,3200,0,normal,0.7138119336101318,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_22.csv:176000:179200,current_22.csv,176000,179200,55.0,56.0,3200,0,normal,1.0276431015714669,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_22.csv:20800:24000,current_22.csv,20800,24000,6.5,7.5,3200,0,normal,3.983908935138128,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_22.csv:177600:180800,current_22.csv,177600,180800,55.5,56.5,3200,0,normal,0.8348127397861428,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_22.csv:281600:284800,current_22.csv,281600,284800,88.0,89.0,3200,0,normal,0.7507502807977874,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_22.csv:249600:252800,current_22.csv,249600,252800,78.0,79.0,3200,0,normal,0.92145277236044,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_22.csv:212800:216000,current_22.csv,212800,216000,66.5,67.5,3200,0,normal,0.7495771895142794,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_22.csv:28800:32000,current_22.csv,28800,32000,9.0,10.0,3200,0,normal,0.7492817870765254,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_22.csv:148800:152000,current_22.csv,148800,152000,46.5,47.5,3200,0,normal,1.6650012208654668,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_22.csv:164800:168000,current_22.csv,164800,168000,51.5,52.5,3200,0,normal,0.7088352144789334,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_22.csv:140800:144000,current_22.csv,140800,144000,44.0,45.0,3200,0,normal,1.395325846506142,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_22.csv:233600:236800,current_22.csv,233600,236800,73.0,74.0,3200,0,normal,1.1844521389182754,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_22.csv:288000:291200,current_22.csv,288000,291200,90.0,91.0,3200,0,normal,0.6478233307940897,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_22.csv:313600:316800,current_22.csv,313600,316800,98.0,99.0,3200,1,FTF,2.7473188412977905,1.0,auto-FTF score=0.164,1770.0,9,7.94,38.5,0
current_22.csv:270400:273600,current_22.csv,270400,273600,84.5,85.5,3200,1,FTF,6.439475068058167,1.0,auto-FTF score=0.159,1770.0,9,7.94,38.5,0
current_22.csv:356800:360000,current_22.csv,356800,360000,111.5,112.5,3200,1,FTF,2.258733860139767,1.0,auto-FTF score=0.157,1770.0,9,7.94,38.5,0
current_22.csv:160000:163200,current_22.csv,160000,163200,50.0,51.0,3200,1,FTF,5.173737943596038,1.0,auto-FTF score=0.147,1770.0,9,7.94,38.5,0
current_22.csv:220800:224000,current_22.csv,220800,224000,69.0,70.0,3200,1,FTF,6.438096082587146,1.0,auto-FTF score=0.143,1770.0,9,7.94,38.5,0
current_22.csv:353600:356800,current_22.csv,353600,356800,110.5,111.5,3200,1,FTF,4.0656099509952,1.0,auto-FTF score=0.140,1770.0,9,7.94,38.5,0
current_22.csv:203200:206400,current_22.csv,203200,206400,63.5,64.5,3200,1,FTF,2.4846873278496724,1.0,auto-FTF score=0.140,1770.0,9,7.94,38.5,0
current_22.csv:120000:123200,current_22.csv,120000,123200,37.5,38.5,3200,1,FTF,9.498199387613912,1.0,auto-FTF score=0.139,1770.0,9,7.94,38.5,0
current_22.csv:252800:256000,current_22.csv,252800,256000,79.0,80.0,3200,1,FTF,5.187769690113868,1.0,auto-FTF score=0.138,1770.0,9,7.94,38.5,0
current_22.csv:299200:302400,current_22.csv,299200,302400,93.5,94.5,3200,1,FTF,6.679025265181946,1.0,auto-FTF score=0.138,1770.0,9,7.94,38.5,0
current_23.csv:158400:161600,current_23.csv,158400,161600,49.5,50.5,3200,0,normal,1.2937224316625415,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_23.csv:59200:62400,current_23.csv,59200,62400,18.5,19.5,3200,0,normal,1.0137631625895844,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_23.csv:67200:70400,current_23.csv,67200,70400,21.0,22.0,3200,0,normal,1.3640150491427618,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_23.csv:72000:75200,current_23.csv,72000,75200,22.5,23.5,3200,0,normal,1.0953537837478473,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_23.csv:52800:56000,current_23.csv,52800,56000,16.5,17.5,3200,0,normal,0.6293771549732303,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_23.csv:121600:124800,current_23.csv,121600,124800,38.0,39.0,3200,0,normal,0.8636663404175364,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_23.csv:46400:49600,current_23.csv,46400,49600,14.5,15.5,3200,0,normal,1.6993941670154231,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_23.csv:78400:81600,current_23.csv,78400,81600,24.5,25.5,3200,0,normal,0.3430008826875279,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_23.csv:64000:67200,current_23.csv,64000,67200,20.0,21.0,3200,0,normal,0.4485827277466834,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_23.csv:176000:179200,current_23.csv,176000,179200,55.0,56.0,3200,0,normal,1.9189248439297757,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_23.csv:51200:54400,current_23.csv,51200,54400,16.0,17.0,3200,0,normal,0.786103252906278,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_23.csv:179200:182400,current_23.csv,179200,182400,56.0,57.0,3200,0,normal,1.3799324084506934,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_23.csv:22400:25600,current_23.csv,22400,25600,7.0,8.0,3200,0,normal,3.152430347734313,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_23.csv:163200:166400,current_23.csv,163200,166400,51.0,52.0,3200,0,normal,0.3509864473143831,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_23.csv:118400:121600,current_23.csv,118400,121600,37.0,38.0,3200,1,FTF,10.07389553192932,1.0,auto-FTF score=0.150,1770.0,9,7.94,38.5,0
