win_id,file,i0,i1,fs,t0,t1,y_defect,y_type,severity,confidence,notes,rpm,Z,dmm,Dmm,theta,mains_hz,rpm_est,carrier_hz,phase_idx
current_21.csv:148480:158720,current_21.csv,148480,158720,5120,29.0,31.0,1,FTF,68.6504135131836,0.4805645519183638,auto-FTF snr=0.78 e_rel=0.1708,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_21.csv:40960:51200,current_21.csv,40960,51200,5120,8.0,10.0,1,FTF,68.11165618896484,0.478928350055525,auto-FTF snr=0.76 e_rel=0.1701,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_21.csv:291840:302080,current_21.csv,291840,302080,5120,57.0,59.0,1,FTF,65.20512390136719,0.4733068683108187,auto-FTF snr=0.69 e_rel=0.1629,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_21.csv:276480:286720,current_21.csv,276480,286720,5120,54.0,56.0,1,FTF,69.01781463623047,0.4719611805045852,auto-FTF snr=0.68 e_rel=0.1720,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_21.csv:107520:117760,current_21.csv,107520,117760,5120,21.0,23.0,1,FTF,71.32565307617188,0.4702827545428118,auto-FTF snr=0.66 e_rel=0.1775,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_21.csv:15360:25600,current_21.csv,15360,25600,5120,3.0,5.0,1,FTF,64.97534942626953,0.4637698508028278,auto-FTF snr=0.59 e_rel=0.1622,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_21.csv:230400:240640,current_21.csv,230400,240640,5120,45.0,47.0,1,FTF,61.56062698364258,0.462950696422464,auto-FTF snr=0.58 e_rel=0.1538,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_21.csv:56320:66560,current_21.csv,56320,66560,5120,11.0,13.0,1,FTF,64.25354766845703,0.45779411995556385,auto-FTF snr=0.52 e_rel=0.1606,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_21.csv:133120:143360,current_21.csv,133120,143360,5120,26.0,28.0,1,FTF,65.58454132080078,0.4564682256779793,auto-FTF snr=0.50 e_rel=0.1639,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_22.csv:491520:501760,current_22.csv,491520,501760,5120,96.0,98.0,1,imbalance,32.231170654296875,0.95,auto-imbalance snr=636.83 e_rel=0.1582,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,1.0
current_22.csv:542720:552960,current_22.csv,542720,552960,5120,106.0,108.0,1,imbalance,32.225528717041016,0.95,auto-imbalance snr=610.15 e_rel=0.1870,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,0.0
current_22.csv:583680:593920,current_22.csv,583680,593920,5120,114.0,116.0,1,imbalance,33.704811096191406,0.95,auto-imbalance snr=588.41 e_rel=0.1780,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_22.csv:168960:179200,current_22.csv,168960,179200,5120,33.0,35.0,1,imbalance,32.99628448486328,0.95,auto-imbalance snr=550.54 e_rel=0.1772,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_22.csv:460800:471040,current_22.csv,460800,471040,5120,90.0,92.0,1,imbalance,28.235620498657227,0.95,auto-imbalance snr=547.53 e_rel=0.1587,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_22.csv:256000:266240,current_22.csv,256000,266240,5120,50.0,52.0,1,imbalance,30.49043846130371,0.95,auto-imbalance snr=543.93 e_rel=0.1732,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,0.0
current_22.csv:66560:76800,current_22.csv,66560,76800,5120,13.0,15.0,1,imbalance,33.44978713989258,0.95,auto-imbalance snr=534.73 e_rel=0.1866,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,1.0
current_22.csv:122880:133120,current_22.csv,122880,133120,5120,24.0,26.0,1,imbalance,29.69202423095703,0.95,auto-imbalance snr=529.05 e_rel=0.1637,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,0.0
current_22.csv:568320:578560,current_22.csv,568320,578560,5120,111.0,113.0,1,imbalance,33.42298889160156,0.95,auto-imbalance snr=523.86 e_rel=0.1896,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_22.csv:296960:307200,current_22.csv,296960,307200,5120,58.0,60.0,1,imbalance,32.065433502197266,0.95,auto-imbalance snr=519.45 e_rel=0.1815,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_22.csv:30720:40960,current_22.csv,30720,40960,5120,6.0,8.0,1,imbalance,28.30011558532715,0.95,auto-imbalance snr=505.15 e_rel=0.1611,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_22.csv:87040:97280,current_22.csv,87040,97280,5120,17.0,19.0,1,imbalance,29.631925582885742,0.95,auto-imbalance snr=502.77 e_rel=0.1596,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,1.0
current_22.csv:409600:419840,current_22.csv,409600,419840,5120,80.0,82.0,1,FTF,32.39378356933594,0.5370052637193332,auto-FTF snr=1.42 e_rel=0.0778,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_23.csv:20480:30720,current_23.csv,20480,30720,5120,4.0,6.0,1,imbalance,46.30918884277344,0.95,auto-imbalance snr=50.22 e_rel=0.2550,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_23.csv:107520:117760,current_23.csv,107520,117760,5120,21.0,23.0,1,imbalance,53.353492736816406,0.95,auto-imbalance snr=43.13 e_rel=0.2912,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_23.csv:189440:199680,current_23.csv,189440,199680,5120,37.0,39.0,1,misalignment,46.59861755371094,0.95,auto-misalignment snr=13.82 e_rel=0.0022,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_23.csv:30720:40960,current_23.csv,30720,40960,5120,6.0,8.0,1,misalignment,50.18362045288086,0.95,auto-misalignment snr=13.18 e_rel=0.0024,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_23.csv:266240:276480,current_23.csv,266240,276480,5120,52.0,54.0,1,misalignment,50.68674087524414,0.95,auto-misalignment snr=11.86 e_rel=0.0027,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_23.csv:153600:163840,current_23.csv,153600,163840,5120,30.0,32.0,1,misalignment,49.435848236083984,0.95,auto-misalignment snr=11.36 e_rel=0.0025,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_23.csv:87040:97280,current_23.csv,87040,97280,5120,17.0,19.0,1,misalignment,46.73249053955078,0.95,auto-misalignment snr=11.35 e_rel=0.0029,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_23.csv:112640:122880,current_23.csv,112640,122880,5120,22.0,24.0,1,FTF,46.5877685546875,0.43079435639869607,auto-FTF snr=0.20 e_rel=0.1160,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_23.csv:10240:20480,current_23.csv,10240,20480,5120,2.0,4.0,1,FTF,44.90815734863281,0.4302583207738205,auto-FTF snr=0.20 e_rel=0.1110,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_23.csv:240640:250880,current_23.csv,240640,250880,5120,47.0,49.0,1,FTF,48.564300537109375,0.42902348433433546,auto-FTF snr=0.18 e_rel=0.1209,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_23.csv:133120:143360,current_23.csv,133120,143360,5120,26.0,28.0,1,FTF,47.49677276611328,0.42728003665039727,auto-FTF snr=0.16 e_rel=0.1174,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_23.csv:46080:56320,current_23.csv,46080,56320,5120,9.0,11.0,1,FTF,42.95906448364258,0.42676981688205246,auto-FTF snr=0.16 e_rel=0.1070,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_23.csv:92160:102400,current_23.csv,92160,102400,5120,18.0,20.0,1,FTF,43.65089797973633,0.42564908560314546,auto-FTF snr=0.14 e_rel=0.1091,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_23.csv:271360:281600,current_23.csv,271360,281600,5120,53.0,55.0,1,FTF,48.99528503417969,0.4256331533356627,auto-FTF snr=0.14 e_rel=0.1224,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_23.csv:163840:174080,current_23.csv,163840,174080,5120,32.0,34.0,1,FTF,51.12416076660156,0.42531973906859,auto-FTF snr=0.14 e_rel=0.1265,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_23.csv:256000:266240,current_23.csv,256000,266240,5120,50.0,52.0,1,FTF,46.10818862915039,0.425116263878689,auto-FTF snr=0.14 e_rel=0.1138,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_23.csv:61440:71680,current_23.csv,61440,71680,5120,12.0,14.0,1,FTF,50.38306427001953,0.4247480605198073,auto-FTF snr=0.13 e_rel=0.1252,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_23.csv:148480:158720,current_23.csv,148480,158720,5120,29.0,31.0,1,FTF,43.39680480957031,0.4242387378510963,auto-FTF snr=0.13 e_rel=0.1085,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_23.csv:25600:35840,current_23.csv,25600,35840,5120,5.0,7.0,1,FTF,43.06280517578125,0.4240976963705464,auto-FTF snr=0.13 e_rel=0.1076,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_23.csv:291840:302080,current_23.csv,291840,302080,5120,57.0,59.0,1,FTF,44.90363693237305,0.42346220966990494,auto-FTF snr=0.12 e_rel=0.1116,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_23.csv:184320:194560,current_23.csv,184320,194560,5120,36.0,38.0,1,FTF,50.05117416381836,0.42267561349353383,auto-FTF snr=0.11 e_rel=0.1246,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_24.csv:542720:552960,current_24.csv,542720,552960,5120,106.0,108.0,1,imbalance,24.438920974731445,0.95,auto-imbalance snr=519.96 e_rel=0.1220,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_24.csv:117760:128000,current_24.csv,117760,128000,5120,23.0,25.0,1,imbalance,23.334487915039062,0.95,auto-imbalance snr=471.44 e_rel=0.1247,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_24.csv:102400:112640,current_24.csv,102400,112640,5120,20.0,22.0,1,imbalance,25.07973289489746,0.95,auto-imbalance snr=459.39 e_rel=0.1301,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_24.csv:158720:168960,current_24.csv,158720,168960,5120,31.0,33.0,1,imbalance,26.983224868774414,0.95,auto-imbalance snr=448.00 e_rel=0.1484,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,1.0
current_24.csv:296960:307200,current_24.csv,296960,307200,5120,58.0,60.0,1,imbalance,28.086931228637695,0.95,auto-imbalance snr=445.99 e_rel=0.1414,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,1.0
current_24.csv:337920:348160,current_24.csv,337920,348160,5120,66.0,68.0,1,imbalance,27.093772888183594,0.95,auto-imbalance snr=438.21 e_rel=0.1425,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,0.0
current_24.csv:522240:532480,current_24.csv,522240,532480,5120,102.0,104.0,1,imbalance,22.521038055419922,0.95,auto-imbalance snr=435.90 e_rel=0.1279,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_24.csv:435200:445440,current_24.csv,435200,445440,5120,85.0,87.0,1,imbalance,26.917186737060547,0.95,auto-imbalance snr=394.54 e_rel=0.1322,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,1.0
current_24.csv:471040:481280,current_24.csv,471040,481280,5120,92.0,94.0,1,imbalance,26.378379821777344,0.95,auto-imbalance snr=388.36 e_rel=0.1430,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,0.0
current_24.csv:5120:15360,current_24.csv,5120,15360,5120,1.0,3.0,1,imbalance,25.838064193725586,0.95,auto-imbalance snr=382.60 e_rel=0.1262,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,1.0
current_24.csv:389120:399360,current_24.csv,389120,399360,5120,76.0,78.0,1,imbalance,26.710466384887695,0.95,auto-imbalance snr=379.27 e_rel=0.1523,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_24.csv:66560:76800,current_24.csv,66560,76800,5120,13.0,15.0,1,imbalance,25.49237632751465,0.95,auto-imbalance snr=373.56 e_rel=0.1362,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,0.0
current_24.csv:266240:276480,current_24.csv,266240,276480,5120,52.0,54.0,1,imbalance,22.68622398376465,0.95,auto-imbalance snr=367.48 e_rel=0.1228,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_24.csv:261120:271360,current_24.csv,261120,271360,5120,51.0,53.0,1,FTF,45.24299240112305,0.48402408173450523,auto-FTF snr=0.82 e_rel=0.1128,1770.0,9,7.94,38.5,0,50.0,1575.0,100.0,2.0
current_24.csv:179200:189440,current_24.csv,179200,189440,5120,35.0,37.0,1,FTF,27.57126808166504,0.4536835585751473,auto-FTF snr=0.47 e_rel=0.0640,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,0.0
current_24.csv:20480:30720,current_24.csv,20480,30720,5120,4.0,6.0,1,FTF,57.69354248046875,0.4529546180893755,auto-FTF snr=0.46 e_rel=0.1441,1770.0,9,7.94,38.5,0,50.0,1950.0,100.0,1.0
current_24.csv:409600:419840,current_24.csv,409600,419840,5120,80.0,82.0,1,FTF,26.564680099487305,0.4516435949897232,auto-FTF snr=0.45 e_rel=0.0591,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_24.csv:220160:230400,current_24.csv,220160,230400,5120,43.0,45.0,1,FTF,36.15298080444336,0.45150589608361397,auto-FTF snr=0.44 e_rel=0.0893,1770.0,9,7.94,38.5,0,50.0,1500.0,100.0,1.0
current_24.csv:501760:512000,current_24.csv,501760,512000,5120,98.0,100.0,1,FTF,24.73475456237793,0.45109415896064387,auto-FTF snr=0.44 e_rel=0.0534,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,0.0
current_24.csv:604160:614400,current_24.csv,604160,614400,5120,118.0,120.0,1,FTF,31.022260665893555,0.45053328900454004,auto-FTF snr=0.43 e_rel=0.0771,1770.0,9,7.94,38.5,0,50.0,1500.0,100.0,1.0
current_24.csv:332800:343040,current_24.csv,332800,343040,5120,65.0,67.0,1,FTF,21.69833755493164,0.4501833811230288,auto-FTF snr=0.43 e_rel=0.0493,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,1.0
current_24.csv:547840:558080,current_24.csv,547840,558080,5120,107.0,109.0,1,FTF,28.85670280456543,0.4470187429839922,auto-FTF snr=0.39 e_rel=0.0717,1770.0,9,7.94,38.5,0,50.0,1950.0,100.0,2.0
current_24.csv:46080:56320,current_24.csv,46080,56320,5120,9.0,11.0,1,FTF,37.70694351196289,0.44693292630198556,auto-FTF snr=0.39 e_rel=0.0941,1770.0,9,7.94,38.5,0,50.0,1500.0,100.0,0.0
current_24.csv:281600:291840,current_24.csv,281600,291840,5120,55.0,57.0,1,FTF,38.533409118652344,0.446484936828232,auto-FTF snr=0.39 e_rel=0.0942,1770.0,9,7.94,38.5,0,50.0,1275.0,100.0,2.0
current_24.csv:199680:209920,current_24.csv,199680,209920,5120,39.0,41.0,1,FTF,23.00948715209961,0.4462632023402222,auto-FTF snr=0.38 e_rel=0.0567,1770.0,9,7.94,38.5,0,50.0,1425.0,100.0,1.0
current_24.csv:465920:476160,current_24.csv,465920,476160,5120,91.0,93.0,1,FTF,26.97833251953125,0.4456131106473876,auto-FTF snr=0.38 e_rel=0.0665,1770.0,9,7.94,38.5,0,50.0,1425.0,100.0,1.0
current_24.csv:76800:87040,current_24.csv,76800,87040,5120,15.0,17.0,1,FTF,27.352827072143555,0.4446549369018452,auto-FTF snr=0.36 e_rel=0.0675,1770.0,9,7.94,38.5,0,50.0,1425.0,100.0,0.0
current_24.csv:348160:358400,current_24.csv,348160,358400,5120,68.0,70.0,1,FTF,40.42150115966797,0.4432987269148315,auto-FTF snr=0.35 e_rel=0.0998,1770.0,9,7.94,38.5,0,50.0,1275.0,100.0,1.0
current_25.csv:215040:225280,current_25.csv,215040,225280,5120,42.0,44.0,1,imbalance,45.60493087768555,0.95,auto-imbalance snr=243.42 e_rel=0.2561,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_25.csv:138240:148480,current_25.csv,138240,148480,5120,27.0,29.0,1,imbalance,41.991851806640625,0.95,auto-imbalance snr=234.23 e_rel=0.2438,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_25.csv:230400:240640,current_25.csv,230400,240640,5120,45.0,47.0,1,imbalance,41.971431732177734,0.95,auto-imbalance snr=196.51 e_rel=0.2394,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_25.csv:56320:66560,current_25.csv,56320,66560,5120,11.0,13.0,1,imbalance,46.29032897949219,0.95,auto-imbalance snr=186.55 e_rel=0.2727,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_25.csv:291840:302080,current_25.csv,291840,302080,5120,57.0,59.0,1,imbalance,45.84714126586914,0.95,auto-imbalance snr=183.22 e_rel=0.2644,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_25.csv:271360:281600,current_25.csv,271360,281600,5120,53.0,55.0,1,misalignment,43.71663284301758,0.95,auto-misalignment snr=17.88 e_rel=0.0033,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_25.csv:112640:122880,current_25.csv,112640,122880,5120,22.0,24.0,1,misalignment,48.16145324707031,0.95,auto-misalignment snr=13.77 e_rel=0.0029,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_25.csv:15360:25600,current_25.csv,15360,25600,5120,3.0,5.0,1,misalignment,40.002891540527344,0.95,auto-misalignment snr=12.63 e_rel=0.0025,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_25.csv:179200:189440,current_25.csv,179200,189440,5120,35.0,37.0,1,misalignment,41.77796936035156,0.95,auto-misalignment snr=12.39 e_rel=0.0028,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_25.csv:240640:250880,current_25.csv,240640,250880,5120,47.0,49.0,1,FTF,38.36885452270508,0.557959012971165,auto-FTF snr=1.67 e_rel=0.0956,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_25.csv:20480:30720,current_25.csv,20480,30720,5120,4.0,6.0,1,FTF,40.73139572143555,0.5342275020129975,auto-FTF snr=1.39 e_rel=0.1003,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_25.csv:266240:276480,current_25.csv,266240,276480,5120,52.0,54.0,1,FTF,39.79014587402344,0.5229488478309515,auto-FTF snr=1.26 e_rel=0.0978,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_26.csv:343040:353280,current_26.csv,343040,353280,5120,67.0,69.0,0,normal,7.751438617706299,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0,1425.0,,
current_26.csv:138240:148480,current_26.csv,138240,148480,5120,27.0,29.0,0,normal,7.525268077850342,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0,1425.0,,
current_26.csv:419840:430080,current_26.csv,419840,430080,5120,82.0,84.0,0,normal,9.298259735107422,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0,1425.0,,
current_26.csv:92160:102400,current_26.csv,92160,102400,5120,18.0,20.0,0,normal,9.670031547546387,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0,1350.0,,
current_26.csv:286720:296960,current_26.csv,286720,296960,5120,56.0,58.0,0,normal,9.378874778747559,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0,1275.0,,
current_26.csv:133120:143360,current_26.csv,133120,143360,5120,26.0,28.0,0,normal,6.5295729637146,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0,1425.0,,
current_26.csv:506880:517120,current_26.csv,506880,517120,5120,99.0,101.0,0,normal,8.953662872314453,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0,1425.0,,
current_26.csv:332800:343040,current_26.csv,332800,343040,5120,65.0,67.0,0,normal,8.759156227111816,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0,1425.0,,
current_26.csv:87040:97280,current_26.csv,87040,97280,5120,17.0,19.0,0,normal,9.165563583374023,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0,1425.0,,
current_26.csv:46080:56320,current_26.csv,46080,56320,5120,9.0,11.0,0,normal,9.864144325256348,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0,1425.0,,
current_26.csv:337920:348160,current_26.csv,337920,348160,5120,66.0,68.0,0,normal,9.889511108398438,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0,1425.0,,
current_26.csv:604160:614400,current_26.csv,604160,614400,5120,118.0,120.0,1,imbalance,17.24006462097168,0.5556689090803051,auto-imbalance snr=1.64 e_rel=0.0237,1770.0,9,7.94,38.5,0,50.0,1425.0,100.0,0.0
current_26.csv:199680:209920,current_26.csv,199680,209920,5120,39.0,41.0,1,FTF,15.496513366699219,0.48074373776628787,auto-FTF snr=0.78 e_rel=0.0341,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_26.csv:327680:337920,current_26.csv,327680,337920,5120,64.0,66.0,1,FTF,15.043334007263184,0.4723971124193396,auto-FTF snr=0.68 e_rel=0.0359,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_26.csv:296960:307200,current_26.csv,296960,307200,5120,58.0,60.0,1,FTF,51.01224899291992,0.4588392224265086,auto-FTF snr=0.53 e_rel=0.1266,1770.0,9,7.94,38.5,0,50.0,1500.0,100.0,2.0
current_26.csv:399360:409600,current_26.csv,399360,409600,5120,78.0,80.0,1,FTF,25.214351654052734,0.45718920669092,auto-FTF snr=0.51 e_rel=0.0624,1770.0,9,7.94,38.5,0,50.0,1425.0,100.0,2.0
current_26.csv:230400:240640,current_26.csv,230400,240640,5120,45.0,47.0,1,FTF,32.318511962890625,0.45551310059107997,auto-FTF snr=0.49 e_rel=0.0807,1770.0,9,7.94,38.5,0,50.0,1575.0,100.0,2.0
current_26.csv:547840:558080,current_26.csv,547840,558080,5120,107.0,109.0,1,FTF,37.4029655456543,0.452713689148648,auto-FTF snr=0.46 e_rel=0.0931,1770.0,9,7.94,38.5,0,50.0,1500.0,100.0,1.0
current_26.csv:158720:168960,current_26.csv,158720,168960,5120,31.0,33.0,1,FTF,24.88743019104004,0.45257753214522045,auto-FTF snr=0.46 e_rel=0.0613,1770.0,9,7.94,38.5,0,50.0,1425.0,100.0,1.0
current_26.csv:215040:225280,current_26.csv,215040,225280,5120,42.0,44.0,1,FTF,11.69823169708252,0.4503006445059805,auto-FTF snr=0.43 e_rel=0.0289,1770.0,9,7.94,38.5,0,50.0,1425.0,100.0,0.0
current_26.csv:179200:189440,current_26.csv,179200,189440,5120,35.0,37.0,1,FTF,10.362414360046387,0.4502277339831809,auto-FTF snr=0.43 e_rel=0.0257,1770.0,9,7.94,38.5,0,50.0,1425.0,100.0,0.0
current_26.csv:445440:455680,current_26.csv,445440,455680,5120,87.0,89.0,1,FTF,34.941749572753906,0.4493976322240164,auto-FTF snr=0.42 e_rel=0.0868,1770.0,9,7.94,38.5,0,50.0,1500.0,100.0,1.0
current_26.csv:465920:476160,current_26.csv,465920,476160,5120,91.0,93.0,1,FTF,13.9632568359375,0.4477300144279197,auto-FTF snr=0.40 e_rel=0.0338,1770.0,9,7.94,38.5,0,50.0,1350.0,100.0,1.0
current_26.csv:276480:286720,current_26.csv,276480,286720,5120,54.0,56.0,1,FTF,31.225183486938477,0.4467971628363056,auto-FTF snr=0.39 e_rel=0.0780,1770.0,9,7.94,38.5,0,50.0,1500.0,100.0,1.0
current_26.csv:384000:394240,current_26.csv,384000,394240,5120,75.0,77.0,1,FTF,28.840280532836914,0.4448475095867464,auto-FTF snr=0.37 e_rel=0.0718,1770.0,9,7.94,38.5,0,50.0,1425.0,100.0,2.0
current_26.csv:35840:46080,current_26.csv,35840,46080,5120,7.0,9.0,1,FTF,35.6054573059082,0.44467392468247124,auto-FTF snr=0.37 e_rel=0.0886,1770.0,9,7.94,38.5,0,50.0,1500.0,100.0,1.0
current_26.csv:76800:87040,current_26.csv,76800,87040,5120,15.0,17.0,1,FTF,29.87586212158203,0.44428747228214055,auto-FTF snr=0.36 e_rel=0.0740,1770.0,9,7.94,38.5,0,50.0,1350.0,100.0,2.0
current_27.csv:30720:40960,current_27.csv,30720,40960,5120,6.0,8.0,1,imbalance,64.40670776367188,0.95,auto-imbalance snr=309.07 e_rel=0.3071,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_27.csv:46080:56320,current_27.csv,46080,56320,5120,9.0,11.0,1,imbalance,68.37613677978516,0.95,auto-imbalance snr=248.84 e_rel=0.3395,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_27.csv:66560:76800,current_27.csv,66560,76800,5120,13.0,15.0,1,imbalance,67.32902526855469,0.95,auto-imbalance snr=197.40 e_rel=0.3273,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_27.csv:81920:92160,current_27.csv,81920,92160,5120,16.0,18.0,1,imbalance,71.33251953125,0.95,auto-imbalance snr=184.84 e_rel=0.3452,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_27.csv:184320:194560,current_27.csv,184320,194560,5120,36.0,38.0,1,imbalance,66.68721008300781,0.95,auto-imbalance snr=177.01 e_rel=0.3277,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_27.csv:220160:230400,current_27.csv,220160,230400,5120,43.0,45.0,1,misalignment,66.10553741455078,0.95,auto-misalignment snr=14.55 e_rel=0.0017,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_27.csv:179200:189440,current_27.csv,179200,189440,5120,35.0,37.0,1,misalignment,71.4446029663086,0.95,auto-misalignment snr=14.42 e_rel=0.0016,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_27.csv:102400:112640,current_27.csv,102400,112640,5120,20.0,22.0,1,misalignment,71.97127532958984,0.95,auto-misalignment snr=12.82 e_rel=0.0020,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_27.csv:5120:15360,current_27.csv,5120,15360,5120,1.0,3.0,1,misalignment,70.06965637207031,0.95,auto-misalignment snr=11.51 e_rel=0.0018,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_27.csv:286720:296960,current_27.csv,286720,296960,5120,56.0,58.0,1,FTF,64.40271759033203,0.4878164851222168,auto-FTF snr=0.86 e_rel=0.1610,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_27.csv:174080:184320,current_27.csv,174080,184320,5120,34.0,36.0,1,FTF,66.56096649169922,0.4815906497005151,auto-FTF snr=0.79 e_rel=0.1661,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_27.csv:143360:153600,current_27.csv,143360,153600,5120,28.0,30.0,1,FTF,68.78522491455078,0.4743598553278475,auto-FTF snr=0.71 e_rel=0.1712,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_27.csv:25600:35840,current_27.csv,25600,35840,5120,5.0,7.0,1,FTF,69.42202758789062,0.4727292565521744,auto-FTF snr=0.69 e_rel=0.1727,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
